Airport ID,Name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,Tz database time zone,Type,Source
4250,Eagle County Regional Airport,Vail,United States,EGE,KEGE,39.64260101,-106.9179993,6548,-7,A,America/Denver,airport,OurAirports
4253,Cuyahoga County Airport,Richmond Heights,United States,CGF,KCGF,41.5651016235,-81.4863967896,879,-5,A,America/New_York,airport,OurAirports
4254,Mansfield Lahm Regional Airport,Mansfield,United States,MFD,KMFD,40.8213996887,-82.5166015625,1297,-5,A,America/New_York,airport,OurAirports
4255,Columbus Metropolitan Airport,Columbus,United States,CSG,KCSG,32.5163002014,-84.9389038086,397,-5,A,America/New_York,airport,OurAirports
4256,Lawton Fort Sill Regional Airport,Lawton,United States,LAW,KLAW,34.5676994324,-98.4166030884,1110,-6,A,America/Chicago,airport,OurAirports
4257,Northern Colorado Regional Airport,Fort Collins,United States,FNL,KFNL,40.451804,-105.011,5016,-7,A,America/Denver,airport,OurAirports
4261,Flagstaff Pulliam Airport,Flagstaff,United States,FLG,KFLG,35.13850021,-111.6709976,7014,-7,N,America/Phoenix,airport,OurAirports
4262,Lake Tahoe Airport,South Lake Tahoe,United States,TVL,KTVL,38.893901825,-119.995002747,6264,-8,A,America/Los_Angeles,airport,OurAirports
4263,Joslin Field Magic Valley Regional Airport,Twin Falls,United States,TWF,KTWF,42.4818,-114.487999,4154,-7,A,America/Denver,airport,OurAirports
4265,Martha's Vineyard Airport,Vineyard Haven MA,United States,MVY,KMVY,41.3931007385,-70.6143035889,67,-5,A,America/New_York,airport,OurAirports
4268,Concord Municipal Airport,Concord NH,United States,CON,KCON,43.20270157,-71.50229645,342,-5,A,America/New_York,airport,OurAirports
4270,Groton New London Airport,Groton CT,United States,GON,KGON,41.3301010132,-72.0450973511,9,-5,A,America/New_York,airport,OurAirports
4271,St Cloud Regional Airport,Saint Cloud,United States,STC,KSTC,45.5466003418,-94.0598983765,1031,-6,A,America/Chicago,airport,OurAirports
4273,Golden Triangle Regional Airport,Columbus Mississippi,United States,GTR,KGTR,33.4502983093,-88.5914001465,264,-6,A,America/Chicago,airport,OurAirports
4275,Bowerman Airport,Hoquiam,United States,HQM,KHQM,46.9711990356,-123.93699646,18,-8,A,America/Los_Angeles,airport,OurAirports
4276,Erie International Tom Ridge Field,Erie,United States,ERI,KERI,42.0831270134,-80.1738667488,732,-5,A,America/New_York,airport,OurAirports
4278,Barnstable Municipal Boardman Polando Field,Barnstable,United States,HYA,KHYA,41.66930008,-70.28040314,54,-5,A,America/New_York,airport,OurAirports
4280,Sedona Airport,Sedona,United States,SDX,KSEZ,34.8485984802,-111.788002014,4830,-7,A,America/Phoenix,airport,OurAirports
4284,Morgantown Municipal Walter L. Bill Hart Field,Morgantown,United States,MGW,KMGW,39.64289856,-79.91629791,1248,-5,A,America/New_York,airport,OurAirports
4285,Yeager Airport,Charleston,United States,CRW,KCRW,38.3731002808,-81.5932006836,981,-5,A,America/New_York,airport,OurAirports
4286,Wilkes Barre Scranton International Airport,Scranton,United States,AVP,KAVP,41.3385009766,-75.7233963013,962,-5,A,America/New_York,airport,OurAirports
4287,Bemidji Regional Airport,Bemidji,United States,BJI,KBJI,47.50939941,-94.93370056,1391,-6,A,America/Chicago,airport,OurAirports
4292,Hector International Airport,Fargo,United States,FAR,KFAR,46.9207000732,-96.8158035278,902,-6,A,America/Chicago,airport,OurAirports
4293,Charles B. Wheeler Downtown Airport,Kansas City,United States,MKC,KMKC,39.1231994629,-94.5927963257,759,-6,A,America/Chicago,airport,OurAirports
4296,Gillette Campbell County Airport,Gillette,United States,GCC,KGCC,44.3488998413,-105.539001465,4365,-7,A,America/Denver,airport,OurAirports
4298,El Toro Marine Corps Air Station,Santa Ana,United States,NZJ,KNZJ,33.6761016846,-117.731002808,383,-8,A,America/Los_Angeles,airport,OurAirports
4318,University Park Airport,State College Pennsylvania,United States,SCE,KUNV,40.8493003845,-77.8487014771,1239,-5,A,America/New_York,airport,OurAirports
4335,Key Field,Meridian,United States,MEI,KMEI,32.3325996399,-88.7518997192,297,-6,A,America/Chicago,airport,OurAirports
4336,Abraham Lincoln Capital Airport,Springfield,United States,SPI,KSPI,39.84410095,-89.67790222,598,-6,A,America/Chicago,airport,OurAirports
4338,Cortez Municipal Airport,Cortez,United States,CEZ,KCEZ,37.3030014038,-108.627998352,5918,-7,A,America/Denver,airport,OurAirports
4339,Yampa Valley Airport,Hayden,United States,HDN,KHDN,40.48120117,-107.2180023,6606,-7,A,America/Denver,airport,OurAirports
4340,Gallup Municipal Airport,Gallup,United States,GUP,KGUP,35.511100769,-108.789001465,6472,-7,A,America/Denver,airport,OurAirports
4341,Liberal Mid-America Regional Airport,Liberal,United States,LBL,KLBL,37.0442009,-100.9599991,2885,-6,A,America/Chicago,airport,OurAirports
4342,Lamar Municipal Airport,Lamar,United States,LAA,KLAA,38.0696983337,-102.68800354,3706,-7,A,America/Denver,airport,OurAirports
4343,Renner Field-Goodland Municipal Airport,Goodland,United States,GLD,KGLD,39.37060165,-101.6989975,3656,-7,A,America/Denver,airport,OurAirports
4344,Yellowstone Regional Airport,Cody,United States,COD,KCOD,44.520198822,-109.024002075,5102,-7,A,America/Denver,airport,OurAirports
4348,Springfield Branson National Airport,Springfield,United States,SGF,KSGF,37.24570084,-93.38860321,1268,-6,A,America/Chicago,airport,OurAirports
4354,Joplin Regional Airport,Joplin,United States,JLN,KJLN,37.1517982483,-94.498298645,981,-6,A,America/Chicago,airport,OurAirports
4355,Lehigh Valley International Airport,Allentown,United States,ABE,KABE,40.6520996094,-75.4408035278,393,-5,A,America/New_York,airport,OurAirports
4356,Northwest Arkansas Regional Airport,Bentonville,United States,XNA,KXNA,36.281898,-94.306801,1287,-6,A,America/Chicago,airport,OurAirports
4359,South Bend Regional Airport,South Bend,United States,SBN,KSBN,41.7086982727,-86.3172988892,799,-5,A,America/New_York,airport,OurAirports
4383,Smith Field,Fort Wayne IN,United States,SMD,KSMD,41.14339828,-85.15280151,835,-5,A,America/New_York,airport,OurAirports
4384,California Redwood Coast-Humboldt County Airport,Arcata CA,United States,ACV,KACV,40.978101,-124.109,221,-8,A,America/Los_Angeles,airport,OurAirports
4386,Albert J Ellis Airport,Jacksonville NC,United States,OAJ,KOAJ,34.8292007446,-77.6120986938,94,-5,A,America/New_York,airport,OurAirports
4387,Tuscaloosa Regional Airport,Tuscaloosa AL,United States,TCL,KTCL,33.2206001282,-87.6113967896,170,-6,A,America/Chicago,airport,OurAirports
4388,Dubuque Regional Airport,Dubuque IA,United States,DBQ,KDBQ,42.40200043,-90.70950317,1077,-6,A,America/Chicago,airport,OurAirports
5714,Aberdeen Regional Airport,Aberdeen,United States,ABR,KABR,45.4491004944,-98.4217987061,1302,-6,A,America/Chicago,airport,OurAirports
5715,Southwest Georgia Regional Airport,Albany,United States,ABY,KABY,31.5354995728,-84.1945037842,197,-5,A,America/New_York,airport,OurAirports
5716,Athens Ben Epps Airport,Athens,United States,AHN,KAHN,33.948600769,-83.3263015747,808,-5,A,America/New_York,airport,OurAirports
5717,Alamogordo White Sands Regional Airport,Alamogordo,United States,ALM,KALM,32.8399009705,-105.990997314,4200,-7,A,America/Denver,airport,OurAirports
5718,Waterloo Regional Airport,Waterloo,United States,ALO,KALO,42.5570983887,-92.4002990723,873,-6,A,America/Chicago,airport,OurAirports
5719,Walla Walla Regional Airport,Walla Walla,United States,ALW,KALW,46.09489822,-118.288002,1194,-8,A,America/Los_Angeles,airport,OurAirports
5720,Alpena County Regional Airport,Alpena,United States,APN,KAPN,45.0780983,-83.56030273,690,-5,A,America/New_York,airport,OurAirports
5721,Watertown Regional Airport,Watertown,United States,ATY,KATY,44.91400146,-97.15470123,1749,-6,A,America/Chicago,airport,OurAirports
5722,Bradford Regional Airport,Bradford,United States,BFD,KBFD,41.8031005859,-78.6400985718,2143,-5,A,America/New_York,airport,OurAirports
5723,Western Neb. Rgnl/William B. Heilig Airport,Scottsbluff,United States,BFF,KBFF,41.87400055,-103.5960007,3967,-7,A,America/Denver,airport,OurAirports
5724,Raleigh County Memorial Airport,Beckley,United States,BKW,KBKW,37.7873001099,-81.1241989136,2504,-5,A,America/New_York,airport,OurAirports
5725,Brunswick Golden Isles Airport,Brunswick,United States,BQK,KBQK,31.2588005066,-81.4664993286,26,-5,A,America/New_York,airport,OurAirports
5726,Southeast Iowa Regional Airport,Burlington,United States,BRL,KBRL,40.7831993103,-91.12550354,698,-6,A,America/Chicago,airport,OurAirports
5727,Jack Mc Namara Field Airport,Crescent City,United States,CEC,KCEC,41.78020096,-124.2369995,61,-8,A,America/Los_Angeles,airport,OurAirports
5728,Cape Girardeau Regional Airport,Cape Girardeau,United States,CGI,KCGI,37.2252998352,-89.5708007812,342,-6,A,America/Chicago,airport,OurAirports
5729,Chippewa County International Airport,Sault Ste Marie,United States,CIU,KCIU,46.2508010864,-84.4723968506,800,-5,A,America/New_York,airport,OurAirports
5730,North Central West Virginia Airport,Clarksburg,United States,CKB,KCKB,39.2966003418,-80.2281036377,1217,-5,A,America/New_York,airport,OurAirports
5731,William R Fairchild International Airport,Port Angeles,United States,CLM,KCLM,48.1202011108,-123.5,291,-8,A,America/Los_Angeles,airport,OurAirports
5732,Houghton County Memorial Airport,Hancock,United States,CMX,KCMX,47.1683998108,-88.4890975952,1095,-5,A,America/New_York,airport,OurAirports
5733,Dodge City Regional Airport,Dodge City,United States,DDC,KDDC,37.7634010315,-99.9655990601,2594,-6,A,America/Chicago,airport,OurAirports
5734,DuBois Regional Airport,Du Bois,United States,DUJ,KDUJ,41.17829895,-78.8986969,1817,-5,A,America/New_York,airport,OurAirports
5735,Chippewa Valley Regional Airport,Eau Claire,United States,EAU,KEAU,44.8657989502,-91.4842987061,913,-6,A,America/Chicago,airport,OurAirports
5736,Elko Regional Airport,Elko,United States,EKO,KEKO,40.8249015808,-115.791999817,5140,-8,A,America/Los_Angeles,airport,OurAirports
5737,New Bedford Regional Airport,New Bedford,United States,EWB,KEWB,41.6761016846,-70.9569015503,80,-5,A,America/New_York,airport,OurAirports
5738,Fayetteville Regional Grannis Field,Fayetteville,United States,FAY,KFAY,34.9911994934,-78.8803024292,189,-5,A,America/New_York,airport,OurAirports
5739,Wokal Field Glasgow International Airport,Glasgow,United States,GGW,KGGW,48.212502,-106.614998,2296,-7,A,America/Denver,airport,OurAirports
5740,Central Nebraska Regional Airport,Grand Island,United States,GRI,KGRI,40.9674987793,-98.3096008301,1847,-6,A,America/Chicago,airport,OurAirports
5741,Memorial Field,Hot Springs,United States,HOT,KHOT,34.4780006409,-93.0961990356,540,-6,A,America/Chicago,airport,OurAirports
5742,Tri-State/Milton J. Ferguson Field,Huntington,United States,HTS,KHTS,38.36669922,-82.55799866,828,-5,A,America/New_York,airport,OurAirports
5744,Kirksville Regional Airport,Kirksville,United States,IRK,KIRK,40.09349823,-92.5448989868,966,-6,A,America/Chicago,airport,OurAirports
5745,Jamestown Regional Airport,Jamestown,United States,JMS,KJMS,46.92969894,-98.67819977,1500,-6,A,America/Chicago,airport,OurAirports
5746,Laramie Regional Airport,Laramie,United States,LAR,KLAR,41.3120994568,-105.675003052,7284,-7,A,America/Denver,airport,OurAirports
5747,Arnold Palmer Regional Airport,Latrobe,United States,LBE,KLBE,40.27590179,-79.40480042,1199,-5,A,America/New_York,airport,OurAirports
5748,North Platte Regional Airport Lee Bird Field,North Platte,United States,LBF,KLBF,41.12620163,-100.6839981,2777,-6,A,America/Chicago,airport,OurAirports
5749,Lebanon Municipal Airport,Lebanon,United States,LEB,KLEB,43.6260986328,-72.3041992188,603,-5,A,America/New_York,airport,OurAirports
5750,Crater Lake-Klamath Regional Airport,Klamath Falls,United States,LMT,KLMT,42.156101,-121.733002,4095,-8,A,America/Los_Angeles,airport,OurAirports
5751,Lancaster Airport,Lancaster,United States,LNS,KLNS,40.1217002869,-76.2960968018,403,-5,A,America/New_York,airport,OurAirports
5752,Lewistown Municipal Airport,Lewistown,United States,LWT,KLWT,47.0493011475,-109.467002869,4170,-7,A,America/Denver,airport,OurAirports
5753,Lynchburg Regional Preston Glenn Field,Lynchburg,United States,LYH,KLYH,37.3266983032,-79.2004013062,938,-5,A,America/New_York,airport,OurAirports
5754,Muskegon County Airport,Muskegon,United States,MKG,KMKG,43.16949844,-86.23819733,629,-5,A,America/New_York,airport,OurAirports
5755,Frank Wiley Field,Miles City,United States,MLS,KMLS,46.4280014038,-105.886001587,2630,-7,A,America/Denver,airport,OurAirports
5756,Northwest Alabama Regional Airport,Muscle Shoals,United States,MSL,KMSL,34.74530029,-87.61019897,551,-6,A,America/Chicago,airport,OurAirports
5757,Southwest Oregon Regional Airport,North Bend,United States,OTH,KOTH,43.417098999,-124.246002197,17,-8,A,America/Los_Angeles,airport,OurAirports
5758,Owensboro Daviess County Airport,Owensboro,United States,OWB,KOWB,37.74010086,-87.16680145,407,-6,A,America/Chicago,airport,OurAirports
5759,Hattiesburg Laurel Regional Airport,Hattiesburg/Laurel,United States,PIB,KPIB,31.4671001434,-89.337097168,298,-6,A,America/Chicago,airport,OurAirports
5760,Pocatello Regional Airport,Pocatello,United States,PIH,KPIH,42.9098014832,-112.596000671,4452,-7,A,America/Denver,airport,OurAirports
5761,Pierre Regional Airport,Pierre,United States,PIR,KPIR,44.38270187,-100.2860031,1744,-6,A,America/Chicago,airport,OurAirports
5762,Pellston Regional Airport of Emmet County Airport,Pellston,United States,PLN,KPLN,45.57089996,-84.79669952,721,-5,A,America/New_York,airport,OurAirports
5763,Portsmouth International at Pease Airport,Portsmouth,United States,PSM,KPSM,43.0778999329,-70.8233032227,100,-5,A,America/New_York,airport,OurAirports
5764,Reading Regional Carl A Spaatz Field,Reading,United States,RDG,KRDG,40.3785018921,-75.9652023315,344,-5,A,America/New_York,airport,OurAirports
5765,Rhinelander Oneida County Airport,Rhinelander,United States,RHI,KRHI,45.6311988831,-89.4674987793,1624,-6,A,America/Chicago,airport,OurAirports
5766,Southwest Wyoming Regional Airport,Rock Springs,United States,RKS,KRKS,41.5942,-109.065001,6764,-7,A,America/Denver,airport,OurAirports
5767,Rutland - Southern Vermont Regional Airport,Rutland,United States,RUT,KRUT,43.52939987,-72.94960022,787,-5,A,America/New_York,airport,OurAirports
5768,San Luis County Regional Airport,San Luis Obispo,United States,SBP,KSBP,35.2368011475,-120.641998291,212,-8,A,America/Los_Angeles,airport,OurAirports
5769,Sheridan County Airport,Sheridan,United States,SHR,KSHR,44.7691993713,-106.980003357,4021,-7,A,America/Denver,airport,OurAirports
5770,Adirondack Regional Airport,Saranac Lake,United States,SLK,KSLK,44.3852996826,-74.206199646,1663,-5,A,America/New_York,airport,OurAirports
5771,Salina Municipal Airport,Salina,United States,SLN,KSLN,38.7910003662,-97.6521987915,1288,-6,A,America/Chicago,airport,OurAirports
5772,Santa Maria Pub/Capt G Allan Hancock Field,Santa Maria,United States,SMX,KSMX,34.89889908,-120.4570007,261,-8,A,America/Los_Angeles,airport,OurAirports
5773,Tupelo Regional Airport,Tupelo,United States,TUP,KTUP,34.2681007385,-88.7698974609,346,-6,A,America/Chicago,airport,OurAirports
5774,Quincy Regional Baldwin Field,Quincy,United States,UIN,KUIN,39.94269943,-91.19460297,768,-6,A,America/Chicago,airport,OurAirports
5775,Victoria Regional Airport,Victoria,United States,VCT,KVCT,28.8526000977,-96.9185028076,115,-6,A,America/Chicago,airport,OurAirports
5776,Valdosta Regional Airport,Valdosta,United States,VLD,KVLD,30.7824993134,-83.2767028809,203,-5,A,America/New_York,airport,OurAirports
5777,Worland Municipal Airport,Worland,United States,WRL,KWRL,43.9656982422,-107.950996399,4227,-7,A,America/Denver,airport,OurAirports
5779,Yakima Air Terminal McAllister Field,Yakima,United States,YKM,KYKM,46.56819916,-120.5439987,1099,-8,A,America/Los_Angeles,airport,OurAirports
5959,Adak Airport,Adak Island,United States,ADK,PADK,51.8779983521,-176.645996094,18,-10,A,America/Adak,airport,OurAirports
5960,Gustavus Airport,Gustavus,United States,GST,PAGS,58.4253006,-135.7070007,35,-9,A,America/Anchorage,airport,OurAirports
5961,Skagway Airport,Skagway,United States,SGY,PAGY,59.4600982666,-135.315994263,44,-9,A,America/Anchorage,airport,OurAirports
5962,Holy Cross Airport,Holy Cross,United States,HCR,PAHC,62.1883010864,-159.774993896,70,-9,A,America/Anchorage,airport,OurAirports
5963,Haines Airport,Haines,United States,HNS,PAHN,59.2438011169,-135.524002075,15,-9,A,America/Anchorage,airport,OurAirports
5964,Kalskag Airport,Kalskag,United States,KLG,PALG,61.5363006592,-160.341003418,55,-9,A,America/Anchorage,airport,OurAirports
5965,McGrath Airport,Mcgrath,United States,MCG,PAMC,62.95289993,-155.6060028,341,-9,A,America/Anchorage,airport,OurAirports
5966,Mountain Village Airport,Mountain Village,United States,MOU,PAMO,62.0954017639,-163.682006836,337,-9,A,America/Anchorage,airport,OurAirports
5967,Aniak Airport,Aniak,United States,ANI,PANI,61.5816001892,-159.542999268,88,-9,A,America/Anchorage,airport,OurAirports
5968,Chevak Airport,Chevak,United States,VAK,PAVA,61.5409,-165.6005,75,-9,A,America/Anchorage,airport,OurAirports
5969,Wrangell Airport,Wrangell,United States,WRG,PAWG,56.48429871,-132.3699951,49,-9,A,America/Anchorage,airport,OurAirports
5989,Kalaupapa Airport,Molokai,United States,LUP,PHLU,21.21100044,-156.973999,24,-10,A,Pacific/Honolulu,airport,OurAirports
6126,Aleknagik / New Airport,Aleknagik,United States,WKK,5A8,59.2826004028,-158.617996216,66,-9,A,America/Anchorage,airport,OurAirports
6128,Mercer County Airport,Bluefield,United States,BLF,KBLF,37.2957992554,-81.2077026367,2857,-5,A,America/New_York,airport,OurAirports
